Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,TotalScore,AvgScore,PerformanceCategory
male,group B,some college,standard,completed,divorced,regularly,yes,1.0,private,5 - 10,95,83,89,267,89.0,Excellent
male,group C,some college,free/reduced,,married,regularly,no,1.0,school_bus,5 - 10,75,75,70,220,73.33333333333333,Good
male,,high school,standard,,married,regularly,no,1.0,school_bus,5 - 10,79,75,74,228,76.0,Good
male,group B,associate's degree,standard,none,single,regularly,yes,0.0,school_bus,< 5,57,53,44,154,51.333333333333336,Average
female,group C,some high school,free/reduced,completed,married,regularly,yes,,school_bus,5 - 10,75,84,86,245,81.66666666666667,Excellent
male,group A,associate's degree,free/reduced,none,single,,yes,4.0,school_bus,5 - 10,64,57,61,182,60.666666666666664,Good
female,group E,some college,free/reduced,none,single,regularly,yes,2.0,school_bus,5 - 10,72,79,69,220,73.33333333333333,Good
male,group E,high school,standard,completed,married,sometimes,yes,1.0,school_bus,5 - 10,66,64,56,186,62.0,Good
female,group E,bachelor's degree,free/reduced,none,married,sometimes,yes,0.0,private,< 5,87,91,89,267,89.0,Excellent
male,,bachelor's degree,standard,none,divorced,never,yes,4.0,school_bus,5 - 10,59,49,49,157,52.333333333333336,Average
male,group D,high school,free/reduced,completed,married,regularly,yes,,,5 - 10,50,53,54,157,52.333333333333336,Average
male,group E,some high school,free/reduced,none,married,sometimes,yes,2.0,school_bus,5 - 10,59,58,53,170,56.666666666666664,Average
female,group B,associate's degree,standard,completed,single,sometimes,no,1.0,private,5 - 10,79,87,87,253,84.33333333333333,Excellent
female,group E,bachelor's degree,free/reduced,completed,married,sometimes,yes,0.0,,> 10,81,89,94,264,88.0,Excellent
female,group D,some high school,standard,completed,single,sometimes,no,1.0,school_bus,5 - 10,77,74,74,225,75.0,Good
female,group D,bachelor's degree,free/reduced,none,married,,no,3.0,private,5 - 10,59,80,78,217,72.33333333333333,Good
male,group D,some college,free/reduced,completed,divorced,never,no,,school_bus,< 5,63,59,59,181,60.333333333333336,Good
male,group A,associate's degree,standard,none,married,regularly,yes,3.0,private,> 10,39,36,36,111,37.0,Poor
female,group C,associate's degree,free/reduced,completed,married,sometimes,yes,0.0,school_bus,5 - 10,63,88,85,236,78.66666666666667,Good
male,group C,some high school,standard,completed,single,regularly,no,4.0,school_bus,> 10,63,56,59,178,59.333333333333336,Average
male,,some high school,free/reduced,none,divorced,regularly,yes,1.0,school_bus,5 - 10,45,39,41,125,41.666666666666664,Average
male,group D,master's degree,free/reduced,none,married,sometimes,yes,2.0,private,< 5,59,57,50,166,55.333333333333336,Average
female,group C,master's degree,standard,none,married,sometimes,yes,1.0,school_bus,< 5,63,66,64,193,64.33333333333333,Good
female,group B,high school,standard,,married,sometimes,yes,2.0,school_bus,< 5,63,72,71,206,68.66666666666667,Good
female,group D,bachelor's degree,standard,none,married,sometimes,yes,2.0,school_bus,< 5,67,72,64,203,67.66666666666667,Good
female,group B,some high school,standard,none,married,sometimes,no,2.0,school_bus,5 - 10,55,63,58,176,58.666666666666664,Average
female,group B,,standard,none,single,sometimes,yes,0.0,school_bus,< 5,70,79,77,226,75.33333333333333,Good
male,group E,some college,standard,none,divorced,never,yes,1.0,,> 10,74,58,60,192,64.0,Good
male,,associate's degree,free/reduced,completed,married,regularly,yes,0.0,school_bus,5 - 10,64,66,73,203,67.66666666666667,Good
female,group B,some college,standard,,married,sometimes,yes,3.0,school_bus,> 10,57,73,67,197,65.66666666666667,Good
male,group E,some college,standard,none,married,never,yes,3.0,private,5 - 10,97,98,87,282,94.0,Excellent
female,group D,some high school,standard,completed,single,sometimes,yes,3.0,school_bus,< 5,64,60,67,191,63.666666666666664,Good
male,group C,associate's degree,standard,completed,single,sometimes,yes,4.0,private,5 - 10,74,68,69,211,70.33333333333333,Good
female,group C,some college,free/reduced,none,married,regularly,yes,0.0,private,5 - 10,77,87,85,249,83.0,Excellent
male,group D,some college,standard,none,married,sometimes,yes,4.0,school_bus,5 - 10,90,85,81,256,85.33333333333333,Excellent
female,group D,bachelor's degree,free/reduced,none,single,regularly,yes,2.0,school_bus,5 - 10,73,84,83,240,80.0,Excellent
female,group D,some college,free/reduced,completed,married,never,yes,4.0,,5 - 10,39,41,51,131,43.666666666666664,Average
female,group C,bachelor's degree,free/reduced,none,married,sometimes,no,1.0,private,5 - 10,43,52,49,144,48.0,Average
female,group D,some college,standard,completed,divorced,regularly,yes,2.0,school_bus,> 10,54,71,74,199,66.33333333333333,Good
male,group D,,free/reduced,none,married,sometimes,yes,4.0,school_bus,< 5,36,35,31,102,34.0,Poor
female,group B,bachelor's degree,standard,none,,regularly,yes,2.0,private,< 5,73,91,86,250,83.33333333333333,Excellent
female,group C,some college,free/reduced,none,married,sometimes,no,1.0,school_bus,< 5,54,60,60,174,58.0,Average
male,group C,some high school,free/reduced,none,divorced,sometimes,yes,0.0,private,5 - 10,48,58,55,161,53.666666666666664,Average
male,group D,some high school,free/reduced,none,married,never,no,3.0,school_bus,< 5,50,53,47,150,50.0,Average
female,group C,some college,standard,none,married,sometimes,no,4.0,private,5 - 10,70,77,73,220,73.33333333333333,Good
female,group C,bachelor's degree,standard,none,married,regularly,yes,,private,5 - 10,91,94,97,282,94.0,Excellent
male,group E,high school,free/reduced,completed,married,regularly,yes,3.0,private,< 5,69,69,56,194,64.66666666666667,Good
female,group B,some high school,standard,completed,married,regularly,no,3.0,private,< 5,70,87,87,244,81.33333333333333,Excellent
male,group E,bachelor's degree,standard,none,divorced,regularly,no,2.0,school_bus,< 5,90,89,83,262,87.33333333333333,Excellent
male,group A,,standard,none,married,,no,2.0,school_bus,5 - 10,71,64,70,205,68.33333333333333,Good
female,group B,master's degree,standard,completed,single,never,no,1.0,,5 - 10,71,78,85,234,78.0,Good
male,group B,high school,free/reduced,none,single,regularly,yes,4.0,school_bus,5 - 10,50,48,36,134,44.666666666666664,Average
male,group A,bachelor's degree,free/reduced,none,single,regularly,yes,3.0,school_bus,< 5,85,83,75,243,81.0,Excellent
female,group C,associate's degree,free/reduced,completed,married,sometimes,no,1.0,school_bus,5 - 10,62,80,82,224,74.66666666666667,Good
male,group D,,standard,completed,married,never,yes,2.0,private,> 10,70,54,60,184,61.333333333333336,Good
male,group D,master's degree,free/reduced,none,married,never,yes,0.0,private,5 - 10,66,69,70,205,68.33333333333333,Good
male,group C,master's degree,free/reduced,none,married,sometimes,yes,0.0,school_bus,> 10,64,70,66,200,66.66666666666667,Good
female,group C,associate's degree,standard,none,single,regularly,yes,3.0,private,5 - 10,56,71,67,194,64.66666666666667,Good
female,group B,bachelor's degree,free/reduced,none,single,sometimes,no,3.0,school_bus,5 - 10,38,48,50,136,45.333333333333336,Average
female,group D,high school,standard,none,divorced,sometimes,no,,school_bus,< 5,72,80,79,231,77.0,Good
female,group E,bachelor's degree,free/reduced,completed,married,never,yes,0.0,school_bus,,83,93,97,273,91.0,Excellent
female,group D,high school,standard,none,married,sometimes,yes,3.0,private,5 - 10,82,89,86,257,85.66666666666667,Excellent
male,group B,some college,free/reduced,completed,divorced,sometimes,no,4.0,private,< 5,42,44,42,128,42.666666666666664,Average
male,group B,some high school,free/reduced,none,divorced,regularly,yes,2.0,school_bus,5 - 10,49,46,45,140,46.666666666666664,Average
male,group C,,free/reduced,completed,single,regularly,yes,1.0,school_bus,5 - 10,73,68,65,206,68.66666666666667,Good
male,group D,high school,free/reduced,,widowed,never,no,2.0,school_bus,5 - 10,48,52,46,146,48.666666666666664,Average
female,group B,bachelor's degree,standard,none,widowed,sometimes,yes,2.0,private,< 5,65,68,72,205,68.33333333333333,Good
female,group C,associate's degree,standard,completed,,regularly,no,2.0,private,5 - 10,80,87,89,256,85.33333333333333,Excellent
female,group C,master's degree,free/reduced,completed,married,regularly,yes,0.0,private,,85,97,100,282,94.0,Excellent
female,group B,high school,standard,none,married,regularly,yes,3.0,private,> 10,73,83,77,233,77.66666666666667,Good
male,group C,some high school,free/reduced,completed,married,regularly,no,,school_bus,> 10,64,52,50,166,55.333333333333336,Average
male,group C,bachelor's degree,standard,completed,married,sometimes,yes,0.0,private,5 - 10,63,68,68,199,66.33333333333333,Good
female,group A,high school,standard,none,married,never,no,3.0,private,5 - 10,65,65,64,194,64.66666666666667,Good
male,group D,master's degree,free/reduced,none,divorced,regularly,yes,1.0,school_bus,5 - 10,83,75,71,229,76.33333333333333,Good
female,group D,master's degree,standard,,married,never,yes,1.0,,5 - 10,89,97,100,286,95.33333333333333,Excellent
female,group B,some college,standard,none,married,regularly,yes,4.0,school_bus,5 - 10,78,100,99,277,92.33333333333333,Excellent
female,group C,some high school,free/reduced,none,divorced,sometimes,yes,3.0,school_bus,< 5,48,65,59,172,57.333333333333336,Average
male,group A,associate's degree,free/reduced,none,single,regularly,yes,3.0,school_bus,5 - 10,73,63,62,198,66.0,Good
male,,associate's degree,standard,none,single,sometimes,yes,1.0,school_bus,5 - 10,85,72,68,225,75.0,Good
female,group C,some college,standard,none,married,sometimes,yes,2.0,private,< 5,54,69,63,186,62.0,Good
male,group A,associate's degree,free/reduced,,divorced,sometimes,no,3.0,private,5 - 10,44,46,38,128,42.666666666666664,Average
male,group C,high school,standard,none,married,sometimes,no,2.0,,> 10,80,79,73,232,77.33333333333333,Good
male,group D,high school,standard,none,married,sometimes,yes,1.0,,5 - 10,65,61,57,183,61.0,Good
male,group D,some high school,standard,none,married,regularly,no,1.0,private,5 - 10,60,64,64,188,62.666666666666664,Good
female,group C,some high school,standard,,married,sometimes,yes,1.0,school_bus,< 5,56,69,65,190,63.333333333333336,Good
female,group E,bachelor's degree,standard,completed,single,regularly,yes,1.0,private,5 - 10,85,82,86,253,84.33333333333333,Excellent
female,group A,master's degree,free/reduced,none,,sometimes,yes,1.0,school_bus,> 10,40,57,55,152,50.666666666666664,Average
female,group B,some college,free/reduced,completed,divorced,sometimes,no,1.0,school_bus,,59,67,70,196,65.33333333333333,Good
male,group B,high school,standard,none,married,sometimes,yes,2.0,private,> 10,82,73,71,226,75.33333333333333,Good
female,group D,bachelor's degree,free/reduced,completed,married,sometimes,yes,2.0,private,5 - 10,34,52,59,145,48.333333333333336,Average
female,group C,some college,standard,none,single,,yes,0.0,private,< 5,68,76,66,210,70.0,Good
male,group C,master's degree,standard,completed,single,regularly,yes,5.0,,5 - 10,97,87,89,273,91.0,Excellent
female,group D,associate's degree,free/reduced,completed,single,sometimes,yes,1.0,school_bus,> 10,56,68,72,196,65.33333333333333,Good
female,group C,some college,standard,none,married,regularly,yes,2.0,school_bus,5 - 10,65,80,74,219,73.0,Good
male,group D,some high school,standard,none,married,sometimes,yes,4.0,private,5 - 10,68,69,62,199,66.33333333333333,Good
male,group C,associate's degree,free/reduced,none,married,sometimes,yes,1.0,school_bus,5 - 10,69,71,65,205,68.33333333333333,Good
male,group C,some high school,free/reduced,none,married,regularly,no,3.0,private,5 - 10,67,65,63,195,65.0,Good
male,group B,associate's degree,standard,,divorced,sometimes,no,2.0,school_bus,5 - 10,97,94,87,278,92.66666666666667,Excellent
female,group B,some high school,standard,none,widowed,sometimes,no,2.0,school_bus,< 5,62,77,70,209,69.66666666666667,Good
male,group C,some college,free/reduced,none,single,sometimes,no,,private,< 5,42,44,40,126,42.0,Average
female,group C,high school,free/reduced,none,married,regularly,yes,1.0,school_bus,5 - 10,39,45,46,130,43.333333333333336,Average
male,group B,some college,standard,none,single,sometimes,yes,4.0,school_bus,5 - 10,66,61,50,177,59.0,Average
male,group E,some college,free/reduced,,married,regularly,yes,0.0,school_bus,5 - 10,81,77,72,230,76.66666666666667,Good
male,group C,some high school,free/reduced,,married,never,yes,1.0,private,5 - 10,39,43,42,124,41.333333333333336,Average
male,group B,bachelor's degree,standard,none,married,sometimes,no,6.0,school_bus,5 - 10,63,62,56,181,60.333333333333336,Good
female,group E,master's degree,standard,completed,single,sometimes,yes,,school_bus,< 5,93,98,98,289,96.33333333333333,Excellent
female,group D,,free/reduced,completed,married,regularly,yes,2.0,private,5 - 10,81,95,95,271,90.33333333333333,Excellent
female,group C,master's degree,standard,none,married,sometimes,yes,2.0,private,> 10,55,68,69,192,64.0,Good
female,group C,master's degree,standard,completed,single,regularly,yes,3.0,school_bus,5 - 10,59,63,67,189,63.0,Good
male,group D,bachelor's degree,standard,none,married,sometimes,yes,1.0,private,5 - 10,85,76,80,241,80.33333333333333,Excellent
female,group B,some college,standard,completed,married,regularly,no,2.0,private,< 5,65,71,81,217,72.33333333333333,Good
female,group D,bachelor's degree,standard,none,single,sometimes,no,6.0,private,< 5,63,79,84,226,75.33333333333333,Good
male,group E,high school,standard,,married,sometimes,yes,1.0,,5 - 10,73,58,52,183,61.0,Good
female,group D,some high school,standard,,divorced,regularly,yes,1.0,school_bus,5 - 10,87,96,98,281,93.66666666666667,Excellent
female,group E,associate's degree,free/reduced,none,married,sometimes,no,3.0,,> 10,83,89,87,259,86.33333333333333,Excellent
male,group A,bachelor's degree,standard,completed,single,regularly,yes,2.0,private,5 - 10,92,86,88,266,88.66666666666667,Excellent
female,group C,high school,standard,completed,married,sometimes,yes,2.0,private,5 - 10,74,77,77,228,76.0,Good
female,group B,some college,standard,completed,married,regularly,yes,0.0,,< 5,53,62,66,181,60.333333333333336,Good
female,group A,some high school,standard,none,single,regularly,yes,0.0,school_bus,5 - 10,61,70,65,196,65.33333333333333,Good
female,group D,bachelor's degree,standard,completed,divorced,sometimes,no,4.0,private,5 - 10,84,96,100,280,93.33333333333333,Excellent
female,group D,associate's degree,free/reduced,completed,married,sometimes,no,2.0,school_bus,5 - 10,67,87,85,239,79.66666666666667,Good
female,group D,master's degree,standard,none,single,regularly,yes,3.0,school_bus,5 - 10,71,72,77,220,73.33333333333333,Good
male,group C,high school,standard,completed,married,sometimes,yes,1.0,school_bus,5 - 10,95,84,88,267,89.0,Excellent
female,group E,some high school,standard,none,married,regularly,yes,5.0,private,5 - 10,60,73,68,201,67.0,Good
male,group D,bachelor's degree,standard,none,single,regularly,yes,5.0,private,> 10,75,69,64,208,69.33333333333333,Good
female,group D,some college,free/reduced,none,single,sometimes,yes,4.0,school_bus,< 5,64,77,79,220,73.33333333333333,Good
male,group C,some high school,standard,none,married,regularly,yes,0.0,private,< 5,59,55,54,168,56.0,Average
female,group B,bachelor's degree,standard,none,divorced,regularly,yes,2.0,private,5 - 10,62,79,82,223,74.33333333333333,Good
male,group C,bachelor's degree,standard,completed,single,never,no,2.0,school_bus,,77,69,69,215,71.66666666666667,Good
female,group D,high school,standard,completed,married,regularly,yes,1.0,school_bus,5 - 10,57,70,72,199,66.33333333333333,Good
male,group E,some college,standard,none,married,sometimes,yes,7.0,private,< 5,86,73,70,229,76.33333333333333,Good
female,group A,associate's degree,free/reduced,completed,married,regularly,yes,3.0,school_bus,5 - 10,52,66,71,189,63.0,Good
female,group D,associate's degree,free/reduced,none,single,sometimes,yes,3.0,school_bus,< 5,53,65,61,179,59.666666666666664,Average
female,group D,some college,standard,completed,single,regularly,yes,2.0,school_bus,< 5,67,74,77,218,72.66666666666667,Good
male,group D,some high school,free/reduced,,married,sometimes,no,4.0,school_bus,5 - 10,44,53,46,143,47.666666666666664,Average
male,group D,associate's degree,standard,none,divorced,sometimes,yes,1.0,private,5 - 10,58,50,48,156,52.0,Average
male,group D,some high school,free/reduced,completed,married,sometimes,yes,2.0,private,> 10,59,65,67,191,63.666666666666664,Good
male,group A,some high school,standard,none,,regularly,yes,2.0,school_bus,5 - 10,58,53,47,158,52.666666666666664,Average
male,group C,associate's degree,standard,none,married,sometimes,no,1.0,,> 10,77,82,72,231,77.0,Good
female,group B,some high school,standard,none,,sometimes,no,2.0,school_bus,5 - 10,57,77,70,204,68.0,Good
female,group D,bachelor's degree,standard,completed,single,sometimes,yes,2.0,,< 5,69,83,89,241,80.33333333333333,Excellent
female,group B,master's degree,standard,none,single,never,yes,5.0,school_bus,< 5,65,79,75,219,73.0,Good
female,group B,high school,free/reduced,none,married,sometimes,no,1.0,school_bus,5 - 10,48,61,62,171,57.0,Average
male,group E,associate's degree,free/reduced,completed,married,sometimes,yes,3.0,school_bus,5 - 10,47,53,42,142,47.333333333333336,Average
female,group C,bachelor's degree,standard,none,married,sometimes,no,4.0,private,5 - 10,54,59,62,175,58.333333333333336,Average
male,group E,some college,standard,none,married,sometimes,yes,7.0,school_bus,5 - 10,91,85,81,257,85.66666666666667,Excellent
female,group C,master's degree,standard,none,,regularly,no,2.0,private,5 - 10,88,98,98,284,94.66666666666667,Excellent
male,group B,some college,standard,none,single,never,no,3.0,school_bus,5 - 10,68,67,64,199,66.33333333333333,Good
male,group C,associate's degree,standard,none,married,regularly,yes,1.0,school_bus,> 10,67,48,47,162,54.0,Average
male,group D,some high school,standard,none,married,regularly,yes,2.0,school_bus,> 10,49,49,46,144,48.0,Average
female,group B,associate's degree,free/reduced,completed,married,never,yes,3.0,school_bus,< 5,28,36,35,99,33.0,Poor
female,group E,,standard,none,single,sometimes,no,3.0,school_bus,5 - 10,84,88,79,251,83.66666666666667,Excellent
male,group C,master's degree,standard,completed,divorced,regularly,no,2.0,school_bus,> 10,95,95,95,285,95.0,Excellent
female,group A,bachelor's degree,free/reduced,completed,married,never,no,1.0,private,5 - 10,70,70,73,213,71.0,Good
male,group A,some high school,free/reduced,none,married,sometimes,yes,2.0,private,5 - 10,59,66,58,183,61.0,Good
male,,some high school,standard,completed,,sometimes,no,3.0,school_bus,5 - 10,73,62,64,199,66.33333333333333,Good
male,group E,master's degree,free/reduced,none,divorced,sometimes,no,6.0,private,> 10,82,80,69,231,77.0,Good
male,group D,bachelor's degree,free/reduced,none,widowed,sometimes,yes,1.0,school_bus,> 10,71,53,60,184,61.333333333333336,Good
female,group B,some high school,standard,none,married,sometimes,yes,4.0,private,5 - 10,40,42,41,123,41.0,Average
female,group E,high school,standard,none,divorced,sometimes,yes,2.0,school_bus,5 - 10,73,86,83,242,80.66666666666667,Excellent
female,group C,some high school,standard,none,married,never,yes,7.0,school_bus,5 - 10,55,65,63,183,61.0,Good
male,group E,some college,standard,none,divorced,regularly,yes,2.0,private,> 10,86,79,79,244,81.33333333333333,Excellent
male,group C,some college,standard,none,married,sometimes,no,3.0,school_bus,5 - 10,72,67,66,205,68.33333333333333,Good
female,group E,some college,standard,none,married,never,no,3.0,school_bus,5 - 10,93,98,97,288,96.0,Excellent
male,group D,high school,standard,completed,single,sometimes,yes,0.0,,5 - 10,62,58,60,180,60.0,Good
male,group C,high school,standard,none,married,regularly,yes,2.0,school_bus,5 - 10,61,51,53,165,55.0,Average
male,group D,high school,free/reduced,none,single,sometimes,yes,1.0,school_bus,< 5,54,53,50,157,52.333333333333336,Average
male,group B,some high school,standard,none,divorced,never,no,1.0,school_bus,5 - 10,60,58,47,165,55.0,Average
female,group B,some high school,standard,none,married,never,yes,1.0,school_bus,< 5,49,54,55,158,52.666666666666664,Average
male,group D,some college,free/reduced,completed,married,regularly,no,1.0,private,5 - 10,66,62,67,195,65.0,Good
female,group D,associate's degree,standard,completed,single,never,no,1.0,private,5 - 10,74,87,95,256,85.33333333333333,Excellent
female,group C,some college,free/reduced,completed,divorced,sometimes,no,2.0,school_bus,5 - 10,45,57,57,159,53.0,Average
male,group B,some high school,free/reduced,,single,regularly,yes,3.0,private,< 5,46,47,48,141,47.0,Average
female,group B,high school,standard,none,married,never,no,1.0,private,5 - 10,47,67,62,176,58.666666666666664,Average
male,group D,some high school,standard,none,divorced,regularly,yes,2.0,,> 10,86,71,63,220,73.33333333333333,Good
male,group B,associate's degree,free/reduced,,married,sometimes,yes,3.0,,5 - 10,49,45,41,135,45.0,Average
female,group B,some high school,standard,none,single,sometimes,no,2.0,,5 - 10,65,68,62,195,65.0,Good
male,group C,some college,standard,none,single,sometimes,yes,1.0,school_bus,< 5,57,55,47,159,53.0,Average
female,group C,bachelor's degree,free/reduced,none,married,sometimes,no,1.0,private,5 - 10,68,77,75,220,73.33333333333333,Good
male,group B,associate's degree,free/reduced,completed,single,sometimes,,3.0,private,5 - 10,62,66,60,188,62.666666666666664,Good
male,group C,some college,standard,none,married,regularly,yes,1.0,school_bus,< 5,71,58,55,184,61.333333333333336,Good
male,group C,associate's degree,free/reduced,none,married,sometimes,yes,2.0,private,5 - 10,62,65,52,179,59.666666666666664,Average
female,group A,bachelor's degree,standard,none,divorced,sometimes,yes,1.0,private,5 - 10,74,84,84,242,80.66666666666667,Excellent
female,group B,some high school,free/reduced,completed,married,sometimes,yes,4.0,private,5 - 10,69,81,77,227,75.66666666666667,Good
male,group D,bachelor's degree,free/reduced,none,married,sometimes,no,1.0,school_bus,5 - 10,53,50,51,154,51.333333333333336,Average
female,group C,,free/reduced,completed,married,never,yes,1.0,,5 - 10,32,45,41,118,39.333333333333336,Poor
female,group C,some high school,standard,none,married,sometimes,no,3.0,school_bus,5 - 10,56,59,62,177,59.0,Average
female,group C,associate's degree,free/reduced,none,married,sometimes,no,3.0,school_bus,5 - 10,45,62,56,163,54.333333333333336,Average
male,group B,bachelor's degree,standard,none,married,regularly,no,2.0,private,5 - 10,67,61,58,186,62.0,Good
female,,some college,standard,none,married,regularly,yes,1.0,private,< 5,86,94,94,274,91.33333333333333,Excellent
male,group A,high school,standard,completed,divorced,sometimes,yes,5.0,private,5 - 10,69,53,58,180,60.0,Good
female,group D,some college,free/reduced,none,married,sometimes,no,,school_bus,5 - 10,62,68,67,197,65.66666666666667,Good
male,group D,bachelor's degree,standard,none,single,sometimes,yes,1.0,private,< 5,68,64,68,200,66.66666666666667,Good
male,group C,some high school,standard,none,married,never,yes,3.0,school_bus,< 5,54,47,42,143,47.666666666666664,Average
female,group B,some college,standard,none,single,regularly,no,2.0,school_bus,5 - 10,53,57,56,166,55.333333333333336,Average
male,group D,,standard,completed,married,sometimes,yes,1.0,school_bus,< 5,72,80,84,236,78.66666666666667,Good
male,group B,some college,standard,none,married,sometimes,no,3.0,school_bus,5 - 10,75,74,73,222,74.0,Good
female,group D,some college,free/reduced,none,,sometimes,yes,0.0,private,5 - 10,53,71,69,193,64.33333333333333,Good
male,group E,some college,free/reduced,completed,married,never,yes,3.0,private,5 - 10,67,65,65,197,65.66666666666667,Good
male,group B,some high school,standard,none,single,sometimes,no,4.0,private,5 - 10,63,50,52,165,55.0,Average
female,group B,associate's degree,standard,none,married,regularly,yes,2.0,school_bus,< 5,53,62,56,171,57.0,Average
female,group D,bachelor's degree,standard,none,married,never,no,2.0,school_bus,> 10,43,49,52,144,48.0,Average
male,group B,high school,free/reduced,none,married,sometimes,yes,3.0,,< 5,73,72,69,214,71.33333333333333,Good
female,group C,some high school,standard,completed,married,sometimes,no,1.0,school_bus,5 - 10,56,61,68,185,61.666666666666664,Good
female,group B,associate's degree,standard,,single,never,no,4.0,school_bus,> 10,76,83,84,243,81.0,Excellent
male,group D,associate's degree,free/reduced,none,married,never,no,2.0,,5 - 10,71,73,74,218,72.66666666666667,Good
male,group E,bachelor's degree,standard,none,married,sometimes,yes,1.0,private,5 - 10,79,65,62,206,68.66666666666667,Good
female,group A,some college,free/reduced,none,married,regularly,yes,1.0,school_bus,5 - 10,53,62,60,175,58.333333333333336,Average
male,group D,some college,standard,none,divorced,sometimes,yes,2.0,school_bus,< 5,41,37,36,114,38.0,Poor
male,group D,some high school,standard,completed,married,never,no,1.0,school_bus,5 - 10,73,71,79,223,74.33333333333333,Good
male,group B,high school,free/reduced,completed,married,sometimes,yes,1.0,school_bus,5 - 10,78,79,74,231,77.0,Good
female,group E,some college,free/reduced,none,married,regularly,yes,3.0,school_bus,< 5,69,69,63,201,67.0,Good
male,group C,some high school,standard,none,married,sometimes,,3.0,private,5 - 10,55,68,58,181,60.333333333333336,Good
female,group B,some college,free/reduced,completed,married,never,no,3.0,private,5 - 10,68,81,84,233,77.66666666666667,Good
male,,some high school,free/reduced,none,married,regularly,yes,2.0,school_bus,5 - 10,70,66,60,196,65.33333333333333,Good
female,group D,bachelor's degree,free/reduced,completed,married,sometimes,no,2.0,private,> 10,60,71,77,208,69.33333333333333,Good
female,group D,high school,standard,completed,married,never,yes,0.0,school_bus,< 5,71,76,82,229,76.33333333333333,Good
female,group A,bachelor's degree,free/reduced,,divorced,sometimes,no,2.0,school_bus,< 5,48,65,66,179,59.666666666666664,Average
male,group D,associate's degree,free/reduced,,married,regularly,yes,2.0,school_bus,5 - 10,78,77,75,230,76.66666666666667,Good
male,group D,high school,standard,completed,married,,yes,2.0,private,5 - 10,67,65,65,197,65.66666666666667,Good
female,group E,some college,free/reduced,completed,married,never,no,2.0,private,5 - 10,74,84,82,240,80.0,Excellent
female,group D,high school,standard,,married,never,yes,2.0,school_bus,5 - 10,67,62,66,195,65.0,Good
female,group B,,standard,none,single,sometimes,yes,2.0,school_bus,> 10,79,77,83,239,79.66666666666667,Good
male,group B,some high school,free/reduced,completed,married,sometimes,yes,2.0,private,5 - 10,72,76,69,217,72.33333333333333,Good
female,group C,associate's degree,standard,none,divorced,sometimes,yes,1.0,school_bus,5 - 10,76,79,82,237,79.0,Good
male,group B,some high school,standard,none,single,sometimes,no,2.0,private,5 - 10,72,70,64,206,68.66666666666667,Good
male,group E,high school,standard,none,married,sometimes,no,1.0,private,< 5,54,38,43,135,45.0,Average
male,group B,some high school,standard,none,single,sometimes,yes,1.0,school_bus,> 10,70,63,60,193,64.33333333333333,Good
female,group B,some high school,free/reduced,completed,married,sometimes,yes,1.0,private,5 - 10,33,51,46,130,43.333333333333336,Average
female,group E,,standard,none,married,sometimes,yes,5.0,school_bus,5 - 10,77,74,67,218,72.66666666666667,Good
male,group C,high school,standard,none,married,regularly,yes,,private,< 5,63,56,55,174,58.0,Average
male,group E,associate's degree,standard,completed,single,regularly,yes,4.0,school_bus,5 - 10,100,90,88,278,92.66666666666667,Excellent
male,group B,,free/reduced,completed,single,sometimes,yes,1.0,private,< 5,45,55,53,153,51.0,Average
male,group B,some college,standard,completed,single,regularly,yes,3.0,school_bus,5 - 10,79,71,71,221,73.66666666666667,Good
female,group D,some college,standard,none,married,regularly,yes,3.0,school_bus,5 - 10,90,87,85,262,87.33333333333333,Excellent
female,group B,some college,standard,none,married,sometimes,yes,3.0,private,5 - 10,59,69,74,202,67.33333333333333,Good
female,,high school,standard,completed,single,sometimes,yes,4.0,school_bus,5 - 10,79,86,88,253,84.33333333333333,Excellent
male,group A,some high school,standard,none,divorced,sometimes,no,3.0,school_bus,< 5,64,67,63,194,64.66666666666667,Good
male,group D,master's degree,standard,none,divorced,sometimes,yes,4.0,school_bus,5 - 10,77,76,78,231,77.0,Good
female,group D,some college,free/reduced,,single,sometimes,no,2.0,private,,79,92,96,267,89.0,Excellent
female,group C,some high school,free/reduced,none,married,regularly,yes,,school_bus,5 - 10,56,62,62,180,60.0,Good
male,group C,some college,standard,none,divorced,sometimes,no,3.0,school_bus,5 - 10,92,86,75,253,84.33333333333333,Excellent
male,group B,some college,free/reduced,completed,single,sometimes,,2.0,private,< 5,65,65,61,191,63.666666666666664,Good
female,group D,,free/reduced,none,married,regularly,no,3.0,school_bus,5 - 10,85,84,91,260,86.66666666666667,Excellent
male,group C,some college,standard,none,divorced,sometimes,no,,school_bus,> 10,78,66,69,213,71.0,Good
male,group C,bachelor's degree,standard,none,married,regularly,yes,1.0,private,5 - 10,91,81,87,259,86.33333333333333,Excellent
male,group D,some high school,standard,completed,single,regularly,yes,2.0,school_bus,5 - 10,76,76,77,229,76.33333333333333,Good
male,group C,bachelor's degree,standard,none,married,sometimes,no,,private,5 - 10,55,50,47,152,50.666666666666664,Average
female,group C,associate's degree,standard,completed,single,regularly,yes,2.0,,5 - 10,86,87,97,270,90.0,Excellent
